x,ytrain,yans
10806,93072.9,91810.9
27109,108406,106956
24290,51539.5,55196.3
29059,46164.3,51511
31684,129294,129260
4546,-3043.51,-6357.32
32759,125528,128237
31103,89044.9,86887.7
606,-21332.4,-21038.8
391,61758.6,64863.2
2093,15544.9,13807.5
13196,11406.8,15403.5
20583,118689,119232
17950,68062.7,66228
17557,38078.5,40991.6
7435,3835.22,2270.83
12,43408,46044.7
6667,8377.12,9424.45
10869,96743.5,98272.3
10165,89092.5,89872.3
1903,52060.2,54861.5
30973,128694,132414
27791,121394,129449
2516,62909,63354.3
6149,90692.3,89110.4
4515,-3282.06,-250.364
30118,47447.5,46545.7
24243,89980.4,91329.7
3388,27450,25785.1
2497,52070.8,50234.7
27711,118369,114895
11091,40267.5,37573.3
11874,85367.2,87276.9
18563,24866.6,28458.7
9125,62967.3,60039.9
7007,22110.5,22265.8
18370,108165,109020
15121,95191.5,98125.1
7727,28824.2,24079.9
2658,31984.3,31091.6
24336,31447,36083.7
18275,43163.2,41093.4
1221,18482,21886.1
11576,103820,102966
1799,64825.6,62003
24919,118764,121290
14241,18097,20695.8
28611,61645.3,61945.1
5712,39887.5,40942
30209,101842,103057
23635,32415.5,34986.1
23263,35999.2,33654.8
17830,30049,32084.1
8514,5876.68,4778.43
3336,66229,65190.7
5783,90398,86531.3
31032,136078,134507
24988,71837.2,72569.2
3339,63728.5,63276.5
23705,68970.7,72695.9
14670,29178.4,31122.8
15940,93975.4,92987.9
9868,37931.7,43278.1
28391,83647.9,85572
7728,29411.1,23400.2
4985,36835.3,33244
5537,42785.4,41262.5
26320,132636,131453
13124,42940,38279.8
30997,137453,139046
9354,79326.5,81685.3
28703,52789.9,52814.3
5494,71151.1,73160.7
30562,100506,98079.5
23865,101612,104202
17554,37770.6,39113.9
20700,40579.1,42605.3
32302,60825.5,58290.1
29714,52636.4,51307.9
31629,86416.4,89349.4
16794,20291.7,22292.4
21026,69839.5,67124.4
20463,67443.9,65300.4
528,-4135.9,-3779.56
31748,136259,137053
25679,99997,96963.3
21351,97211.1,95403.3
20199,126022,120542
3,34669.2,37650.2
18442,100856,108209
19280,28439.7,30763.3
10016,41612.1,38947.4
15290,43411.3,38549
15098,83442.2,82850.8
9858,51951.3,51254.6
1730,10537.3,9892.13
8553,19383.4,19633
29551,133269,135718
23262,36398.6,33688.4
444,54210.8,56556.3
21649,122374,123317
10485,97515.5,101429
7055,2820.09,1308.07
12572,71424.4,73140.2
12889,42308,39939.8
2858,54666.1,52392.8
17552,40292.7,37908.1
129,19680.1,19908.1
14640,18830.5,19069.9
6860,92018.2,88441.6
8046,52405.5,56670
28627,54818,52692.5
5044,79905.8,76438.3
6422,33943.3,34870
25936,127275,125157
7473,10401.3,16994.2
19154,114626,113059
333,34524.5,33437.4
8756,58640.1,66213.1
11051,16733.9,14684.4
25391,45013.7,45272.2
16534,82617.5,82645.7
23931,55531.3,53908.8
22322,110382,112185
27079,126279,125007
8202,26849,24558.2
11176,98271,97138.8
21580,99413.2,96545.8
13269,56165.3,56198.1
5388,68805.3,67695.5
3429,-5395.7,-1138.74
15885,113330,112639
22002,124990,124000
27610,40594.6,45487.8
16327,74697.2,73612
14274,15152.1,17325.3
5760,79106,76268.8
99,33160.4,41301.3
25042,39372.3,40427.9
3055,6398.61,5232.48
24393,49790.1,50941.9
31065,115458,116444
4928,-3299.84,-1533.43
24572,114583,113873
29284,100506,99156
14726,68733.8,72844.5
28798,123064,121095
20523,114215,109484
26201,57817.3,59167.2
31587,60412.2,59687.9
4088,43564.3,44192.8
1997,-6946.33,-10179.6
11652,55591.3,60066.5
19175,101969,102356
25750,49957.6,46350.5
10678,13068.8,10362.2
11455,41626.6,41363.2
20893,113143,115019
10630,18422.4,17450.3
7406,5989.59,4019.3
9531,25156.2,25694
10489,98768.1,101325
15165,104766,111220
4521,-6384.74,-2434.17
30127,50671.7,48746.5
9964,5595.39,10101.8
440,66541.9,58456.3
21113,32321.7,30230.5
30389,82001.8,80944.3
22710,125711,123748
20488,88589.6,85405.3
13763,102389,98577
30320,129029,129999
8188,12796.2,15872
23821,123166,125498
17264,88484.6,91429.4
6003,-1967.14,95.8413
9754,100255,98930.8
14722,63811.9,69641.7
25316,90458,98649.5
5854,74279.3,74164.1
6586,62471.5,68196.1
26425,83588.3,77426
9524,31385.1,30450
15818,82909.2,84271.2
27302,77964,76536.9
30120,43130,46940.1
32659,56627.3,57465.2
488,28021.2,26684.3
30682,124020,129648
18341,96649.2,91319.1
2574,76678,78955.1
6500,85040.7,87500.7
25566,118264,120002
26222,68932.6,74691.7
5754,75766.1,72647.4
1552,45814,46683.5
850,27029.9,28296.5
1516,65735.8,68109.4
13226,26746.1,25980
23486,109768,115338
6602,52541.5,56196.1
7737,16579.3,17653.3
28901,117453,115585
17901,34297.5,32684.8
22749,125551,121392
15967,72758.5,72910.5
30102,43692.7,45396.3
4265,30762.9,31058.2
21881,50815,51589.3
31843,79782.8,72799.3
16710,54147.2,55910.1
14508,83643.4,84608
26489,39096.6,41033.7
9858,52114,51254.6
10184,78508.5,78283.5
18121,82646.7,81806.8
10106,97724.8,98054.9
6586,74057.7,68196.1
23987,32732.2,34929.5
31371,139890,139862
32490,126100,128382
24972,85864.2,85391.3
10518,88539.1,94026.8
2073,-2754.43,70.2306
32353,93204,93763.7
1281,-14767.3,-15250
2662,26078.9,27885.1
27996,57931.3,58975.6
28213,88417.2,90131.2
9451,87532,84939.4
29115,86915.1,90021
8804,28902.8,28772.8
19785,95371.1,96862.4
20333,39537.9,46173.3
21564,88375.2,84181.5
10504,100542,98946.7
12837,20206.5,14819.1
11453,43105.8,39848.8
13784,87617.6,85970.6
16333,67284.2,68791.5
16972,113918,114402
26921,60783.3,60399.5
31544,46291.6,47725
15370,20750.5,23284.9
13257,50585.7,46697.2
88,47154.3,47522.7
6129,83500,82000.9
20297,77777.1,73021.2
3340,55528.2,62621.6
19923,86402.1,83587
27901,55129.3,54650.3
15343,21253.3,18919.2
5876,60551.3,58909.6
1731,5094.71,10633
27500,86418.6,83268
15648,38705.5,40596.3
13613,46154.5,44389.9
253,-18246.1,-23063.7
20311,57962.4,61890.7
9693,66424.3,67620.9
6332,-3949.28,-96.9763
27451,113789,119413
1814,70268,69605.8
31599,69119.1,66906.4
216,-27653.2,-28608.3
23212,51611.6,51991.7
6834,75157.9,75538.1
3849,-5953.71,-4565.68
32252,50049.1,50069
20912,116644,120909
10141,98992.3,98864.2
23209,54419.4,53961.6
27450,122183,119989
9180,19845.5,19352.6
17569,51113.9,49229.9
9535,21540.2,23154.2
4562,-3277.89,-4290.85
23365,85333.7,88190.8
25111,47377.7,51008.9
12817,12795.3,14216.5
11011,5947.85,11284.6
763,72361.4,69895.4
31321,128981,127023
32606,52231.5,51985.6
13345,106050,104747
31443,97382.4,103532
9850,55516.2,57700.6
22593,47063.5,47767.8
18664,66372.6,62767.9
14442,110509,109712
27444,122790,123224
15833,92265.1,94724.5
30736,91297.8,91921.7
6502,86519.9,88163.9
21025,63991.7,67917.9
27559,39147.6,45753.5
17953,75825.5,68655.3
11007,14192.9,12167.6
9006,91148.6,87725.9
31543,51389.5,47744.6
21129,33906.2,33813.9
2751,-11094.8,-12209.2
21070,37656,38084.8
27395,135611,132760
21228,105381,101565
17541,29102.3,32001.5
30059,60409.8,59414.4
3220,54116.6,55200.2
22715,121603,124632
20944,116453,119632
22178,26698.8,32043
7658,78416.5,76354.4
5384,66065.3,64911.5
7738,19399,17059.5
30383,87911.7,85695.9
4638,38444.2,42681.1
3737,32606.8,35781.7
13635,63680.5,61794.4
5030,69476.8,68003.3
19782,94773.8,94724.7
32315,66470.5,65532.6
32080,143499,141103
2021,-21540.5,-15382.5
22425,100410,101653
17752,95801.6,88004.4
9204,7481.38,8912.91
5446,86773.6,88955.8
19412,86151.2,86551.5
13004,104300,106829
8045,57851,57465.3
28825,130544,133084
1244,4269.67,4400.64
2549,75614.6,77630.4
26994,117875,115601
8529,8502.99,8249.76
20132,90206.3,87878.3
9,43311.1,43825.1
22316,104485,108684
2429,4172.29,-736.631
7761,11250.9,6385.78
9133,53110.9,53628.8
12930,71305.7,72333.4
10746,49243.3,48415
5532,45637.8,45291
25283,120025,120021
30873,60282.4,61939.9
30439,48343.8,50584.4
21880,50741.3,50921
8835,14177.7,11179.5
24987,76601.1,73357.1
20570,122930,121299
25589,128392,128575
7629,92700.5,90727.7
5560,22829.6,23359.8
29521,123643,124037
10597,39944.7,37978.5
32189,85076.7,83912.2
13163,15969.9,17859.4
30444,52750.9,48980.3
18621,34752.5,34040.3
24705,35398.2,36156.4
2815,16702,18273.2
10713,23125.4,24583.7
22334,114808,118037
16999,106849,106878
13137,32519.8,29764.8
25615,125214,129713
14164,70281.3,71718.2
32058,138736,136191
23511,100420,99257.4
8383,74749.8,74793.3
6846,84245.9,82419.7
20943,122598,119887
32737,114201,113368
29831,86824.2,87984.7
28655,38680.5,43617.7
12251,98441,97334.1
24351,38258.6,35792.2
13290,71277.1,73079.4
16052,26080.6,21471.8
12295,106071,104647
24420,67209.7,70002.4
24061,69048.4,70157.3
14360,70054.5,67306
29767,47989.4,48147.2
15273,57636.7,50775.6
8034,65826.8,65998.5
32133,126424,126038
25191,106325,110577
9301,41315.6,41188.1
378,67057.1,61021.5
25387,50601.1,47166.7
27879,68655.3,69100.4
13500,31047.6,28753.5
6615,45233.3,45805.8
12709,82198,80197
24072,76517,78962
25061,40152.1,36888.6
19952,63443.3,60456.7
10970,29622.2,29580.2
22823,76133.7,72742.2
18064,112609,114303
32537,96099.1,94075.5
22050,109664,110580
1610,7531.29,2296.06
28791,111119,116717
12978,97502.2,101731
22443,92991.5,88150
7161,54840.3,52058.1
4821,36212.2,35963.4
2718,-7287.62,-7539.5
22298,99855.1,96356
15183,110982,108989
16933,105748,107629
8695,99169.8,96617.2
14709,55378.8,59124.2
21072,38481.2,37183.8
7468,19274.1,14098.3
8703,95127,95072.3
12864,24070.6,24189.1
30845,51505.3,49357.6
1849,73865.6,76278.7
9050,99647.3,97980.9
28646,46204.4,45424
31142,57025.4,59508.2
22444,87092.3,87359.2
12155,26633.1,28924.5
26459,53392,53339
768,69272.5,69900.2
8885,10664.7,7882.24
30301,137244,136551
768,68445.1,69900.2
9847,61785,60104.3
32606,45457.8,51985.6
3187,30889,29048.1
14535,66033.9,63624.2
10309,8994.02,8466.76
28364,68477.3,64892.4
17633,102148,98196.8
19351,35849.3,40699.3
19140,121495,117264
18625,32958.7,36039
31724,139887,140689
15346,20534.7,18903.8
3200,36093.7,39583
20838,78793.4,78043.7
26031,100401,103645
11221,102076,101253
3217,56822.8,52964.6
23624,38678.9,34270.5
13584,24397.6,25677.1
14815,108690,109820
2344,-1880.13,-2726.98
8352,92725.4,91451.3
12019,55682.8,55193.9
6070,40988.3,40311.3
11367,15699.4,12951.8
8919,24030.8,24269.2
32174,89622.8,95907.4
24487,118763,118632
7030,9934.01,8921.15
22345,115586,121882
22716,123414,124767
28044,94420.6,95468.4
31699,131306,135962
25162,89592.5,88934.9
21685,113504,112655
16115,34518.1,36957.9
25321,94068.2,94782.1
6502,90919.2,88163.9
28541,115051,114979
7804,5188.91,5009.3
25573,120916,123300
10733,36780.4,38276.1
11452,40021.7,39099.5
7811,11771.8,7191.67
12229,80669.6,84782.1
2224,76226,75555
22159,35525.4,36354.8
9983,17007.6,17443.4
31665,115871,117424
3845,-696.821,-5790.48
13950,26238.3,29669.8
6826,70847.9,70221.3
8591,44917.7,47498.8
26897,44873.7,46974.1
23213,47600.4,51351.8
22371,127049,124470
11986,86332.8,80822.5
14662,33379.7,26865.5
15190,108359,106929
5584,8634.31,8037.56
21906,67966,70297.8
5418,86447.6,83832.1
21622,115332,119696
27719,121449,119861
29666,79118.9,82109.8
16218,105177,108237
1991,-7946.94,-7708.65
30959,124014,125281
9566,7385.18,9195.86
17103,31539.7,34221
23279,33487.5,35030.3
30498,52208.3,53463.4
4867,4259.47,4426.68
21345,99168.9,99714.2
26103,48634.2,50480.9
17430,55329.3,57291.2
30020,90489.9,87503.2
6025,11518.2,8729.04
1534,56954.6,58884.8
5821,88988.3,88216.1
31833,70731.1,80218.8
16235,108371,112617
10287,11560,10573.4
28393,88498.7,87190.7
4827,30088.2,31190.4
3348,57820.7,57107.9
16624,107665,111552
32692,77458.5,77828.6
11918,100204,104204
12800,19683.4,18072.4
17244,78348,76173.6
6431,40756,42085.7
9086,85920.7,86875.3
9695,69945.8,69154.9
11508,80178.8,82566.5
21753,64176.5,62959.3
11597,95601.5,96821.3
23192,69400.2,66296.8
31121,73606.2,73051.8
2819,18765.3,21364.7
8907,11242.8,17041.7
29071,56391.3,57757.6
5022,66611.9,62438.1
20561,127195,121345
1991,-7113.92,-7708.65
22052,108446,109420
5251,-2791.53,-2899
1523,62400.3,64941.7
28965,70174.6,66608.2
24956,101652,98025.1
26980,107257,105998
15061,49780.5,53459.4
28465,124271,132479
27523,65885,65589.6
12300,110100,103783
25828,53305.5,50548.1
29235,131779,130362
27953,38236.9,42179.3
24612,84438.2,84764.7
13682,95750.6,95783
23876,92067.7,96138.4
6157,94392.3,90476.3
5289,3336.07,-160.583
3292,82662.6,81867.5
15199,103498,103367
1776,48214.4,46308
2461,21176.5,21518.1
20842,81318.1,81273.2
19131,115708,118572
27660,74696.4,75575.3
8700,99586.4,95754.2
11638,67183.1,71159.8
21080,42278.2,34063.5
24620,81214.5,78314.5
2545,76370.2,76614.8
30929,106123,104250
30168,67866.1,70740.3
14141,90491.1,88742.6
18762,118044,118074
20834,76910.6,74802.3
31633,96874.2,92582.6
32270,49741,49085.4
23082,123982,125924
10000,31148.3,27418.5
14560,45510.5,44089.6
1364,-713.303,3691.81
6141,83645.3,86877.5
16099,27120.7,28296.3
6336,-1978.19,-703.559
7665,70959.4,71653.7
6833,77507.6,74902.5
29029,41425.3,43653.4
28827,134105,133614
27254,43375.5,46351.2
21028,64681.9,65545.9
10319,8868.17,9752.48
5984,-1103.59,-2216.66
27110,106307,106228
30168,68198,70740.3
24417,70988.1,67671
29397,49437.7,45168.6
8125,12443.9,6065.92
7406,2394.11,4019.3
11410,19349.7,15117.3
28463,133799,131895
32048,131940,131893
4690,79074.3,78373.6
4969,22985.2,20929.6
5344,32068.4,33488.6
28599,67885.4,70315.4
14643,15334.1,19764.8
10155,96815.1,94482.8
12464,8184.75,13032.5
14537,61521.7,62010.9
5558,31943.4,24831.9
17206,48641,46385.3
16911,88088,95524.7
29414,42419.1,49993.2
19947,64866.7,64361.5
21293,124985,122337
9129,55285.6,56846.2
26587,81214.3,79292.2
14080,109751,108868
85,47527.1,49004.7
8764,58357.2,59987.2
7234,91839.1,92890.2
17076,53517.2,52000.9
14015,75997.8,78418.9
30118,44001,46545.7
13384,105015,105098
24847,119334,119259
20648,85484,80927.1
20547,118116,119164
5555,25494.9,27080.8
10832,96817.7,101008
26781,78784.5,81238.3
30837,46187.9,47563
27427,131080,130147
25896,99106.4,101163
5859,69155.6,71014.1
8324,95296.2,96427.1
27799,131319,126230
15653,35529.1,37314.7
7701,43107.2,43728.7
28841,135115,135794
4404,72537.5,75553.8
15729,25165.1,23656.6
19215,75671.8,72643.7
30565,95504.8,100484
3650,87368.7,83271.5
25532,100611,97476.7
3083,-8937.31,-7844.59
29719,46930.9,49386.8
18296,51897.9,55832.6
24439,87298.7,85261.9
778,68039.2,68855.7
12238,94433.9,90492.3
5241,1843.45,-297.77
20803,52100.3,50998.3
6006,2397.62,913.823
22620,70877.9,66829.3
32670,64018.7,63132.7
7849,23092.8,28621.1
19205,75657.9,80672.1
4524,-1353.49,-3353.46
25078,38148.9,37991.6
11787,25174.1,23489.6
21984,121379,120952
12629,105038,104258
139,11696.1,12122.5
7898,66374.2,67162.9
19973,44051.9,45513.1
22638,83021.8,81280.4
3815,-9262.92,-7979.71
21002,87175,86347.6
24041,52167.6,55420.2
24485,116409,117610
15063,53871.4,55039.4
22211,39241.2,36444.5
20066,44085,39235.5
18827,93419.2,93676.5
9583,1008.45,6737.9
3930,41276.6,50027.6
26565,60488.1,62534.1
12082,16179.1,15902.2
27982,51402.9,51106.6
8831,15935.1,12884.2
28235,70960.6,72701.2
23290,42062.1,38014.3
11812,39282.8,39873.9
3256,78215.9,76274.8
15802,73654.9,71780.4
1448,60322.4,65032.5
6513,88555.3,90864.4
26126,44171,41140.7
18497,67167.7,69686.2
27064,130863,130378
3215,51590.8,51447.3
12293,105661,104896
31907,47426.8,48342.5
8437,36823.8,33006.4
18418,113614,116306
16338,66562.4,64758.7
22424,105376,102348
70,57378,54813.1
11183,100444,99590.2
6345,-1063.38,-1250.26
9328,61005.4,62886
26059,82387.7,81612.1
7483,24817.1,23470.3
19221,64106.7,67810.9
12537,41261.7,45197.8
11560,108602,103606
31349,138764,138282
10923,68268.4,65692.3
30883,66899.7,68407.1
15905,108106,109884
15847,100532,102739
29313,72431,76042
2786,1316.67,-961.865
26984,110106,108887
14409,100084,100857
10234,41513.5,39441.4
12500,21739,21480.6
1970,-276.646,4033.93
839,38147.6,36948.1
21157,45731.2,47667.5
5668,11206.4,9353.53
3856,-1952.83,-1930.12
4485,13242.2,16619.8
23592,39183.9,41685.3
31022,137824,137516
4733,87828,86433.3
32735,110329,111855
11383,8622.03,10746.1
9827,72833.6,75365
24499,124427,123787
3061,-1648.52,1706.91
22090,78013.5,81923.2
17135,25261,23082
12100,9920.61,12432.3
21479,33982.7,31817.2
26573,69612.6,68358.3
10906,78533.2,78486.5
6885,91262.6,92848.6
17245,76240.9,76973.2
13209,9341.68,18584.8
25836,52523.1,55289.8
19981,41582.6,40723
20939,113739,120771
9699,74457,72163.1
30101,53593.3,45444.1
9407,98369.9,98958.4
30195,88601.8,91822.9
31219,55764.9,55102
3084,-3986.51,-8137.38
11427,22710.3,22714.7
29355,44968.1,50297.7
25560,116212,116745
22133,54416.6,49430.2
15452,78476.3,78993.4
24800,85485.2,86697.5
603,-19983.6,-21876.8
31688,132354,131302
5398,67579.8,74089.4
6875,97448.5,92118.5
11569,105256,103689
304,9866.41,9846.04
16990,107992,110441
27843,96035,97523.1
29557,143677,136655
7857,37620.9,34635.1
11319,43038.3,38073.2
11875,89420.6,87903.2
24149,128297,126071
18190,34166.1,32764.5
3946,62328.2,61953.2
10798,89629,87383.9
19467,115048,117179
26346,133292,128598
20509,101870,100933
30080,53442.5,49639.8
30479,49579.4,47333.8
7981,93775.7,93806.8
23207,55549.6,55314.8
7719,32988,29768.6
32138,120049,122927
32425,139366,139049
1699,-16182.6,-9094.6
20770,30192.4,33497.6
32014,111532,109913
32510,115762,115233
12355,76312.1,74988.2
24232,94747.9,99782.2
5765,77076.9,79013.9
18618,36287.7,32660.7
31720,142019,140512
16237,111627,112875
28264,50237.2,53624.4
709,50904,49051.7
30703,117083,117232
32544,86234.9,88454.8
32050,133511,132847
12541,48137.7,48315.4
4301,62504.6,59532.7
12344,83385.7,82982.6
17427,57712.8,59644.7
26141,34818.5,38753.5
2910,78460.6,79244
19696,33483,33807.1
14824,106403,108018
19683,30593.3,29432.9
31098,85465,90903.6
10640,14217.9,13433.3
1131,69293,72265
19570,78577.7,77340.3
23754,107083,109993
23535,76972.5,80451.5
20903,120232,118705
19445,108981,108564
27609,47703,45150.8
15414,49433.2,48762.6
26032,100290,102905
22917,37796.9,34025.6
11630,73324.9,77178.3
25318,97620.5,97114.7
12432,20818.4,20435.4
14413,102541,102674
24090,96547.8,93412.9
18461,100304,97148.9
132,16603.3,17578.6
6635,28417.6,30008.7
21517,41137.1,48317.8
26645,119247,121342
9321,58443.1,57289.2
1818,71913.2,71193.1
21805,29644.6,33824.4
4333,75608.1,78617.8
4721,80834.1,86735.1
15246,67130.6,72291.7
4970,22920.8,21662.5
15788,64409.1,60457.8
26394,108412,102027
31008,139026,139453
17227,69843.3,62442.3
8835,5827.95,11179.5
20577,121849,120476
5675,15166.1,13477.2
205,-21781.4,-26607.1
20050,28255.5,32181.7
14642,17640.6,19519.6
19254,44007.8,43552.1
30318,129809,130900
1390,24735.7,23665.5
18724,107346,106697
979,-15020.9,-13237
31365,140900,140105
14754,91338.4,93222
3171,12867.9,16591.5
14022,88122.1,83622
5844,79104.3,79747.8
17267,96086,93525.6
22509,39916.8,41140.7
2410,-11154.4,-9478.88
11872,88345.4,85998
16552,99309.1,95482.5
15874,112033,111766
16977,109739,113744
13697,102156,102839
15370,24274.5,23284.9
9941,-981.643,7638.54
20267,96249,96338.9
12341,80746.2,85022.4
617,-16253.8,-16972.8
24968,92375.6,88606.5
25065,36551.9,36782.3
27321,93011,91837.5
18655,53310.1,55743.9
16727,47876.3,43379.5
26914,59534.4,55899
8283,88980.9,84431.4
2137,44558.1,48720.7
6932,77960.4,78234.2
26549,52822.1,52343
1162,69251.8,63380.5
12882,35311.5,35000.8
14035,89366.9,92397.7
28592,71724.2,75603.6
25135,72042.6,67391.2
8930,32789.3,31949
2534,72147,72746.3
17520,24947.6,24691.1
17728,106086,103743
29688,68835.8,65749
19724,47128.6,49712.2
26634,119402,114986
25233,131568,128742
5603,-4725.05,97.9342
17125,23936.1,25154
6122,78482.5,78382.9
12782,31809.2,26142.9
20760,33177.1,30717.2
17065,60861.7,60540.1
31930,58473.4,52691.7
28264,56541.1,53624.4
5423,86288.9,85522.9
23322,51696.1,54829.3
4486,18332.9,15926
28908,99491.2,110721
14638,20460.4,18674.6
8631,74406,78065.4
1565,34956.6,36691.4
6426,34888.2,38055.7
4362,86390.9,85686.6
563,-14608.4,-21155
8378,75011.3,78112.9
14419,107984,105038
31851,67228,67329.2
8741,76000.4,77003.8
25315,96841,99410.2
13076,72840.5,75734.1
21168,56442.9,55179
11521,90773.3,90690.7
30098,49002.5,45671.9
19587,66073.5,63697.9
20531,116215,113479
7239,97449.4,93500.5
8339,94032.2,95094.1
20552,121551,120254
26830,46637.5,48203.8
20474,71905,74146.5
20781,34912.8,38025.6
3742,29144.4,31768.1
9118,65749.4,65525.3
2900,74402.3,76443.7
29700,57646.7,58239.4
24234,93402.3,98286
25606,127685,130394
10680,10880.4,10757.9
9790,95998.1,95523.4
6923,88830.7,83123.6
17399,80754.4,81999.3
8168,10130,7058.49
485,26808.8,29051.1
19634,31907.7,33696.1
25455,45069.9,43664.3
7544,64160.3,70646.3
2444,8928.71,8792.27
30708,115326,113722
20800,48874.5,48969.8
25219,127306,125039
30518,63161,64471.4
16349,55738,55994.4
28947,81567.3,80114.2
7580,85700.7,90269.3
29299,94406.6,87106.4
21448,32518.6,32411.6
684,23856.4,30174.2
26119,41832.4,43294.4
29132,109573,103599
23340,69803.2,68105.8
11888,94469.3,95153.4
9770,95259.9,99642.8
19297,29360.3,26903.2
21433,39119.8,37402.1
15140,107710,106828
2622,55689.9,58614.4
14545,55180.1,55597.2
5540,32281.6,38849.3
20727,31567.7,31348.2
18250,27709.5,28835.6
21082,32078.1,33409.1
29247,124143,124688
