x1,x2,x3,x4,x5,ytrain,yans
11798,15510,5697,24044,7249,68496.8,69952.7
9889,26148,16242,4724,18781,10775.4,9181.59
28359,21063,22019,966,17540,64531.2,69826.9
1383,21978,5598,16806,15110,83263.6,83505.3
22570,9889,17543,7720,18879,57820.6,63392.6
26170,6389,30316,4740,8311,22879.4,26630.4
4314,28200,4936,21371,4124,103208,104727
32443,12482,7859,4035,30495,59255.7,59455.6
4051,7691,23642,20670,26380,106832,106177
1377,5015,18055,2416,4153,53315.1,52269.7
9534,25152,3707,6579,23362,-467.739,243.478
29726,15203,28859,11565,10387,78346.1,76691.5
4509,15488,25283,12391,9891,47769.5,41926.3
1319,18914,12042,10485,13504,36718.1,34604.7
941,25385,13917,9337,11498,24097.8,31600.7
15743,26488,2577,26023,23022,43296.7,40039
13426,22928,31780,3790,5905,36205.9,29209.1
28470,16109,1669,3573,5553,35487.9,33507.5
14919,5975,25886,15507,25805,31357,33771.7
19840,26542,29442,32603,23424,79933,79785.9
24304,31409,11307,25783,666,47764.3,43011
1808,318,22065,15951,31936,93019.7,93546.1
6654,16835,28776,17738,27681,26478.5,22312.8
28503,1524,2832,25552,6276,93224.1,92588.6
6141,29060,2825,610,28174,54665.5,51429.4
7575,16450,27036,2545,8821,67291.7,67114.7
16463,29894,8381,9839,1925,47743.3,45042.2
8433,9489,21560,20000,23677,75762.2,74411
18074,27733,9186,17455,2779,57890.7,61582.9
2767,28413,13955,25389,29995,47447.8,47337.8
21043,12612,25604,1179,15932,47208.1,44753.4
11609,373,118,12904,27874,65117.3,66117.8
29941,31974,28805,28548,12388,67787.5,63751.5
4577,10243,256,586,32346,55874.8,55043.2
23638,5643,20320,3000,2716,7588.47,5042.8
27482,1362,17799,21120,6908,12500.1,10956.4
10947,22893,9822,7148,12433,15093.3,9922.48
13152,18088,24551,26715,10775,75073.6,72567.8
3208,891,17473,20414,18374,101230,103358
17505,17387,15086,13293,12812,69686.6,70630.6
13005,23516,18601,19586,7081,109770,113807
12753,26996,1387,5461,29914,24029.7,26917.2
14449,22375,19646,1984,4248,103175,100806
26533,28717,17978,27412,26034,36850.1,34768.1
24521,866,13289,7566,18270,103934,106651
19558,20954,28677,1372,17280,84568.3,89908.2
25994,9532,803,10024,993,48128.8,44708.2
19851,25213,22920,28593,9354,100896,96992.5
9324,31792,5786,10863,11559,109587,108397
29707,21803,26519,18783,27025,38456.1,39714.9
17993,3682,6342,6463,8661,113530,112790
28484,466,2116,28297,29465,118170,118230
4798,29054,2851,4025,29651,13254.2,12037.7
32420,21190,27341,20197,8645,79197.9,77458.2
24733,7905,20512,8945,14017,48005.1,49835
22202,9221,13878,19549,13033,23654.4,25574.3
5807,11726,18192,11680,14427,75270.5,74604.1
7318,25490,28869,11047,31938,40077.8,42695.1
20891,21061,32282,11983,1792,101077,96816.9
27307,14693,25786,19999,31217,79326.1,76482.6
32744,19824,4990,3733,27128,103229,104187
5253,13999,8944,32096,2600,-5611.4,-2800.15
25207,9412,26277,1879,12335,126349,126478
6932,22415,25167,6761,24120,112541,110709
12004,1863,727,5680,19831,67214.2,62291.6
2397,20329,29497,15457,16337,68166.9,68602.8
25270,21662,2191,17265,29597,101738,102163
20945,30589,24660,2092,22970,82034,82489.7
31040,20427,6080,23631,31690,42828.8,40895
20117,6254,12901,874,25426,109295,109976
31650,14277,11410,26938,24070,72168.4,69916.6
19331,31453,13071,28326,10891,79182.2,73953.3
6480,23120,20817,22653,28641,152404,145833
3760,66,2747,12853,31175,62866.4,61857.3
28928,18880,19374,2822,130,34979.5,33395.8
15539,19621,16368,27287,21307,88751.6,88486.4
15604,15495,20613,16790,30648,80510.9,71133.6
18437,4848,741,29781,461,44061.1,46065.6
766,21962,8378,25249,11961,82432.2,80568.3
26421,12518,24085,19637,8059,8297.28,9884.99
1962,14404,2802,17833,7345,21251.3,16569.9
25537,17667,27927,959,31697,130152,126462
25968,24896,31030,11991,30298,145406,139408
976,6110,11535,9565,20735,51632.3,50600.2
7141,28543,16059,32286,22309,119812,121790
27435,25526,26223,15014,1161,44898.5,48254.7
61,14906,6500,22324,17355,91136.2,93151.7
9245,2130,9700,8589,22692,37531.9,33197.8
32670,1694,7107,17434,8503,20878.5,19495.3
7976,24168,19102,18573,1472,94676.1,95062.5
27925,20089,18328,6669,26659,11197.8,13244.7
28846,29979,27222,11536,16339,133577,132289
28714,30962,22051,18720,15594,82970.2,76082.3
30208,23891,16326,7832,16728,119355,118076
26214,11905,21196,18625,29782,109316,108504
26481,4607,5732,3576,9766,-17025.4,-15112
31051,9088,5599,6138,16755,88693.5,86395.2
17248,22911,16035,26403,14986,73238.1,69372.3
7054,24840,10361,22074,7600,27801.2,26690.6
32340,31683,6158,27986,30537,90924,85881.2
25483,18947,30678,25048,17361,65168.8,66827.6
3744,10737,15086,7319,16753,6614.81,8452.7
7762,27280,19875,15287,8069,-3130.58,293.406
20010,18304,20830,278,15652,6793.16,4969.63
19910,6703,5113,15287,11931,15955.4,18512.5
23367,14889,20479,4986,9416,112375,115019
23952,11601,20275,30670,20007,76814,75796.3
10702,19763,2213,19294,12856,29107.5,26318.6
1542,28985,15550,12293,7450,40449.6,47685.5
26573,24013,5554,3014,19952,37186.6,36144.4
24882,1370,32138,11181,20249,84235.2,78450.1
17799,16793,27395,8921,30792,29681,29433.5
30100,26517,27604,18564,19865,31539.2,28820.8
9889,30111,397,7548,19254,-2058.96,-6213.25
15204,17656,1876,6818,10884,57339.6,58200.3
21165,29498,9514,30848,5946,51414.1,48071.6
13389,26367,4121,29805,32506,109246,111493
30061,22966,30753,5242,3156,-2172.1,43.1918
25351,30040,18331,4060,10728,44672.5,43250
13194,16068,22117,3720,10301,17605.1,20227.1
5939,20157,12490,28374,19850,37983.9,32905.2
22166,15595,29359,3978,21815,82354.3,80742.6
27494,32617,23326,28273,14356,31327,31520.1
11140,3739,25045,5272,20780,124857,128497
20038,27172,6650,2390,25367,50724,45971.6
12551,32146,23820,30396,11008,125416,124697
19752,8453,20705,28577,13913,93575.8,96950.5
12153,31151,25084,23868,29747,80358.4,81310.2
26002,15706,1606,32488,3648,20059.8,21749.5
23088,5995,4039,7415,16206,42487.5,47806.8
13446,21073,2565,21338,31483,40015.1,37398.8
14955,21902,17021,8347,14258,5116.92,4989.42
15754,27740,31176,13070,5389,83800.4,84043.7
28234,10969,2698,8395,7611,18189.4,20493.8
2240,32611,7387,1788,27881,46794.3,49113.3
19038,20411,17442,102,19039,51577.7,50457.9
20117,16449,16970,312,22208,53592.7,55112.1
15070,19794,21183,24714,8102,86693.3,83176.8
8395,14883,20277,1632,28847,89758.6,87157.2
27008,25151,28448,16658,1968,68626.5,70367.4
19431,3773,20668,101,4332,76790.3,82215.6
16262,5912,6772,5528,27185,94376,92972.8
22861,18548,31741,31508,6826,38256.2,37934.2
26504,14207,14232,27719,24697,54169.6,56118.5
31122,2026,24553,24328,23493,33356.2,26790.3
2291,8743,4994,27392,31371,79549.5,77474.3
32715,12948,30729,24041,23163,107402,103807
10081,20813,22622,20633,11218,72923.8,72291.3
18910,11844,7271,15149,12728,752.825,3384.73
27185,28271,4842,9032,1136,-2956.56,-3575.09
18210,13762,18991,7857,5055,65706.2,60652.1
9480,1859,10239,4726,17468,71694.1,70423.8
5590,31987,16846,6878,5692,-4643.26,-3482.43
22567,24388,26752,8583,9966,25632.1,24765.9
14644,16159,19093,5698,22525,40518,35778.7
6067,12365,27646,16993,5381,116874,114261
1317,78,24874,26817,12263,84853,87797.2
27491,17939,3788,27062,15211,4333.01,4892.89
23013,21207,32076,18112,13793,89932.7,92458.9
21557,2949,28255,11358,31721,137679,142762
31009,25757,17587,6404,27077,81096.6,85258.9
19477,11863,5934,27716,17125,74639.4,75352.2
28487,898,15389,11802,20904,89761.5,92231.1
21407,15429,22888,21678,8955,8027.03,10436
3878,16159,9404,23163,28647,50803.2,52504.4
3162,24269,30273,12526,13689,106543,101952
8978,24006,931,11986,15068,56830.6,50401.1
552,28023,7588,21949,14021,-806.43,-2216.78
3622,5452,8682,30728,6968,107872,108505
13500,17380,5251,13518,14376,51689.6,53519
29016,27710,30619,21250,13123,47046,47289
14927,28721,26153,4953,7339,1579.15,1361.43
21374,26206,14504,20028,8342,1852.51,4320.52
1783,14201,18228,4019,31959,117998,117613
6263,14240,29305,28061,23315,46079.5,49157.2
4160,27007,24348,30502,3478,36029.9,36247.1
4876,15116,8664,31037,5918,14372.4,17214.6
15102,22978,5500,13489,20630,61294.9,61236.1
32335,26395,13373,24052,30312,112068,118025
20853,25473,21107,10832,14543,68858.8,65906.2
32383,32662,21708,7912,10696,56504.6,64668.5
14911,28552,28113,25081,7202,71931.9,73206.5
16054,25855,1158,31098,16376,1822.98,-3158.02
23711,21942,24314,128,21289,81370.8,77506
10223,11271,7797,31032,2100,52268.9,48336.1
7460,31129,12185,5100,23214,63448.1,65467.8
22314,11170,23525,24521,32006,125455,123920
13765,30872,19866,2066,13925,29242.5,33467
13231,32439,475,1255,27332,68001.5,73320.5
28379,31102,11533,3948,19167,98515.2,96860.4
9158,7807,26740,15589,18069,23046.8,18236.8
31403,30826,18647,29573,29903,66991.2,60485.7
11615,19728,21966,30804,15852,40735.9,40059.1
31576,5995,2398,22387,24086,24492.5,24764.8
8568,5025,423,15809,15327,49296.1,52020.2
7030,23375,31384,20531,1326,21678.7,18420.1
5191,11923,21468,26278,18631,64792,68972.1
11161,7541,5915,8679,10739,69257.9,72365.6
10610,28992,24419,15105,4614,26809.9,23999.6
31630,11932,21547,15940,27356,128430,126722
29408,1563,3204,13103,25323,73784,74937.9
13353,31752,6867,8110,24599,124335,120335
6623,939,10319,24063,13578,16797.4,13121.3
24261,20336,1161,7646,32305,32150.3,37233.3
5556,11617,29865,14612,3455,69138.4,69198.2
6633,19352,5624,11262,4139,-19738.4,-19143.6
8152,28518,11112,17425,28156,81034,81995
18103,25219,24792,26015,14631,79633.7,78771.4
13673,18114,74,19243,908,92382.1,94265.7
20747,32664,32261,14072,14367,22657.8,26186
5783,25493,22744,25610,17010,74753.9,75278
9330,20284,17200,5709,11321,115956,116564
10265,31038,32369,28709,5521,70240.3,73385.6
31328,16041,992,32629,26293,79181.2,81212.3
12267,28825,19977,14848,315,88029,91599.1
599,20999,9120,32717,32653,83793.7,84132.8
28134,6850,10858,32494,25691,94436.1,94938.2
725,5140,20354,28705,29758,142319,146516
23021,9978,2294,32077,12373,52737.7,50508.1
2625,31206,28528,19283,9299,32511.6,35111.1
11467,3239,9782,32594,20245,78954.2,84464.7
10552,28284,21463,13255,5540,27803.2,35484.7
5618,25222,5826,25817,20509,39117.8,47389.7
3045,9542,25257,32473,6766,38247.7,35983.5
28598,20091,21056,29410,10395,1598.19,7285.04
11841,8141,7905,21740,19882,68524.6,66096.9
13505,26040,20877,15768,10182,57101,61980.9
26490,21013,26580,28115,28242,81435.3,82471.5
15572,2817,13903,27159,2069,17711.6,19265.3
13006,21113,18977,31904,112,48723.2,44712.2
11271,10587,387,22352,3853,44686.2,45003.4
154,21778,16896,19233,21293,41137.3,43479
22317,9076,28605,2486,18625,138066,140790
2159,10213,28472,9361,11579,129717,130550
30985,1136,30007,2973,26924,142751,140529
7529,19557,1288,20550,32075,120400,120269
16241,32017,22759,25715,3345,77478.5,72711.9
30755,29726,17609,20579,4724,17808.4,13178.1
17561,4174,25904,25399,17677,70496.1,66851
22005,24945,8212,11737,8372,99660.7,105754
18450,5333,24038,19674,22775,49340.6,49823
17250,19153,18339,8765,16367,125557,127295
15436,27914,14018,7540,22209,82361,82733.6
30686,11751,32349,14649,14360,62005,58135.3
20628,7555,12925,876,6013,34297.5,33108.4
25436,20858,5150,24228,23406,30602.6,31450.4
21738,18967,29215,7690,15921,26393.2,23254.4
568,22556,566,2949,30702,-477.51,331.16
31778,11243,23890,25863,8090,99555,96321.9
19073,2781,21444,13197,7015,60059,63076.9
27175,22319,32687,1303,20244,45440.8,46615.4
7598,15005,24137,1484,4569,48714.8,52809.4
30563,13671,19554,32137,3137,79453.6,78837.7
11330,4020,25393,22191,15363,72294.3,72367.3
28562,370,158,30052,20002,43520.8,43639.5
13545,11009,4384,28290,11340,19712.3,13335
8588,25767,26288,8885,31675,90987.6,90874.4
3863,26791,5181,20247,29288,81887.8,77141.8
9931,8397,22197,19686,22407,87155,79008.6
4401,13311,1765,7221,12910,49167.3,47640
11446,2224,20286,31574,2616,94988.6,95993.7
11458,32130,12377,32255,8761,109760,106299
3834,31134,12139,21383,25243,54085.2,54063.5
8019,22209,9579,24958,24641,33308.5,31641.4
2419,8736,19775,5795,7074,86893.4,85510.6
25812,19875,7992,15073,22875,77267.4,84832.2
381,13975,9788,9253,5842,47873.2,49765.3
16579,10105,18029,11835,12031,108942,109236
12701,21172,3467,30691,18610,24573.7,21038.9
17774,26034,21936,5832,22011,82127.7,81378.4
12257,16097,21050,21464,26095,81715.1,78757.1
19714,22834,25623,6652,1477,72195,72897.5
9839,13068,12628,14931,838,56942.2,58741.7
28234,18069,28896,6887,6862,75075.2,69632.2
30485,3202,21218,7033,8062,27203.9,28232.6
10051,3306,31684,19387,21109,142452,145061
13784,21167,24088,12613,17907,35677.5,36193.7
20986,12708,8595,5742,21912,82896.9,82889.8
15322,26369,12338,1889,29057,69647,68467.9
3146,30686,27399,29393,28374,120005,118299
23308,26187,17111,10379,25303,40939.7,39152.5
6512,3611,19429,20378,7152,94509.3,96239.1
17535,9801,8697,29039,2666,67152.2,69682.9
31894,13606,19181,17702,30206,21492.1,20761.8
20061,26687,18055,10516,17841,89653.5,87734.6
11712,23502,32549,11275,16964,83319.3,82911.2
17356,25036,4720,18765,20555,55440.3,57934.2
26305,22146,3458,13993,28146,84979,88163.7
6218,12124,21446,26069,15668,39600.1,38966.4
11299,26401,10748,9307,20761,67017.5,66738
2365,12266,28679,28405,24906,70369.8,71627.9
30245,2164,24978,24065,27020,118150,119071
15318,16361,30160,13547,8089,53410.3,52444.1
18493,12855,11981,5869,23701,10909,11385.5
2674,22929,8834,9071,20824,4005.97,1398.85
10688,23952,8371,14979,1694,21078.7,22569.2
19483,23270,15025,14591,24181,69392.9,69976.6
24736,18282,15452,19972,16960,26258.7,27318.1
14819,9766,14149,21470,22819,106743,110801
5978,5393,19329,20324,27734,44043.6,48668.1
288,3986,3772,7915,24011,83460.2,82643.6
18833,26876,3763,19734,4359,1640.79,2773.31
24281,9125,6381,17084,27209,58312.3,60627.6
32486,28846,22569,18480,11746,101385,95703.6
8168,21296,1340,5020,8803,54094.7,57197.6
4619,21005,31810,14688,8067,113550,117504
25242,3845,26145,21346,23760,82450.7,77605.1
4648,28076,22314,6780,13654,101266,94170.9
18893,25351,17002,22072,11098,50709.1,47499.9
18179,31950,29511,29114,5241,4983.55,5243.59
18148,16607,15272,31692,10708,62611.1,59149.5
5269,30005,12888,22744,6859,65283.1,60938.8
1804,29865,31392,2690,2810,86566.7,86776.2
30955,8694,19311,10670,26018,137097,134892
14750,16976,1469,8348,26496,114975,116988
14208,22505,2595,11017,3017,1368.5,2927.98
8354,30839,15054,12154,4813,34841.2,34384.7
1915,25970,4026,7109,4270,50464.9,51457.5
31178,28188,11423,24413,31296,80048,78471.5
22132,10419,29975,8053,9960,33415.6,29177.8
7511,29282,28203,24138,9966,121670,123753
30636,25697,9381,10018,4740,100685,96017.2
447,16917,12397,2826,12085,55736,55088.4
30684,19166,9636,18912,28595,109325,105233
30234,11507,21805,13662,3233,83047.5,83205.6
22534,6208,28291,27730,24781,92170.9,92013.3
10903,17596,2098,24272,13290,19756.3,21331.1
13803,18281,14880,25430,16078,21772.7,16660.2
21901,19086,25019,5075,18467,97188.4,94727.7
30492,17251,23597,15715,27057,56666.1,55655.6
15588,8999,22588,11025,8007,54475.8,54041.6
29624,15768,15115,24425,21080,28565.7,31391.2
30433,30965,11426,2323,24004,33635.7,33532
28757,23205,31196,30005,24033,119815,121511
8871,27427,21427,170,32708,79766.5,80519.8
682,717,2964,10910,25236,83461.6,83069.1
30693,19209,30791,7359,2612,87466.3,87969.1
21230,8289,28755,2574,18646,108874,113924
11907,1435,23911,7798,8927,94348.6,92500.5
7188,17815,20570,1570,24260,111391,105806
12890,31958,29852,21197,17947,60756.3,61359.2
26430,25761,5186,28530,15193,11300.8,16453.3
11311,21817,15339,9492,2512,3132.38,850.03
21282,18441,4212,13506,13911,102776,109301
28810,9678,14422,4084,10477,61452,66903.8
22074,7830,27112,6962,3141,13227.6,15283.8
11818,7500,29921,21734,16253,65396.5,68445.3
25332,1357,5300,27931,21060,5459.61,6553.04
4378,7509,9054,16965,32509,61863.2,62390.6
14138,21321,16632,16835,29577,104254,104191
19636,5355,9109,23131,937,-13124.1,-13253.9
32009,22138,18728,17679,8886,88465.1,92297.8
28189,5503,7813,29212,9937,77365.4,75806.5
18427,32145,19647,7634,882,101086,93341.2
18938,19032,24269,27759,32626,36999.7,36879
31712,27299,9443,2680,25835,58862.3,61288.1
7019,12311,27773,7991,2486,62555.5,59379.8
21221,27462,23685,22294,17448,143323,139227
20369,15015,481,16753,30459,-1763.4,418.861
7643,9778,23548,15649,1367,88404.1,87892.1
20529,4578,6,3621,17300,46933.1,47978
1935,17333,6193,23654,30071,73384.8,70116.5
14631,16801,27911,7685,11366,27339.9,23265.7
11364,15733,24532,7667,16910,12604,12576.2
4041,14370,2917,27107,19973,50034.4,46521.7
18818,11092,25905,17676,15056,44387.3,40989.2
8309,17892,4338,618,26630,52130.9,51217.8
13140,7798,29085,1901,29025,22825.5,22276
26061,5214,15644,24002,17058,43922.7,46009
14651,14519,22426,3418,13713,84120.6,85039.6
7801,17740,22940,14846,22996,96989.4,94682
11409,32273,19225,855,4296,10339.3,12013.9
18792,12897,24021,2957,2206,42106.1,35170.5
31604,11972,21388,17020,20866,115588,116336
30179,9623,19553,20736,18464,56909.4,55989.3
17399,7233,8609,20920,0,39363.3,36493.9
31726,27778,17312,489,406,86299,88030.1
676,12324,17114,29069,18336,125501,127136
6862,27973,27981,13462,16265,77206.9,77309.6
6010,5052,1895,21766,3190,34342.1,34822
30381,29220,20063,5884,2472,51826.9,55537.8
24262,24570,744,28142,6943,51957.7,51053.3
19377,18623,16312,272,14383,34233.8,37256.1
6026,18624,28413,6045,12517,45697,38602.5
15362,9342,24959,19283,24260,57929.4,56309.1
22359,9176,28372,17108,5291,105778,96073.1
12181,32698,30225,17004,25640,74287,75574.6
27576,19244,21782,24180,11580,46080.5,52127.3
8112,3485,3817,6398,17216,-8117.8,-8854.64
21411,31472,10713,25632,32751,54813.3,56382.9
11657,16091,9464,11035,6962,-5794.5,-4537.83
32664,16340,21644,32012,23235,98576.4,96797.2
23150,30120,26425,21247,28592,45676.1,46626.3
21826,7816,3570,29301,12121,-1919.99,-2168.48
29012,22939,3472,1283,6057,-19707.8,-22269.4
7142,9487,10404,24233,24702,118088,111678
31937,23139,9006,30947,10229,81885.8,81167.5
2271,24497,25276,9861,2589,59385.4,57250.9
20843,26734,21267,24774,30905,136472,141647
12269,1683,24975,30917,11219,71531,72564
5385,19704,6755,8879,1940,37313.6,38317.3
12601,30265,16543,14252,10361,107423,108432
2595,26401,12200,18242,15830,102258,99500.5
12070,29827,20274,6851,20840,8769.93,13718.4
7391,31219,15166,26878,22858,4809.6,7648.73
28781,13535,17453,20929,16953,80373,81606.2
552,14210,31858,29017,12137,57828.6,54307.3
10013,20934,26151,20193,14928,115625,115729
415,24460,30758,28009,3551,78073.3,76944.8
13170,22215,30155,28201,29564,29847.6,31215.5
3119,11332,8427,18932,26828,53400.9,54533.4
29082,19868,8965,16497,16743,99683.4,97338.9
23618,30250,24057,26407,9784,48644.4,50233.4
17382,23086,2448,9262,7094,56328.2,59852
23017,34,15729,15940,30586,125322,124407
9982,7277,12253,23369,9467,86414.9,85290.9
11376,20261,18366,22519,9392,61809.3,69519.5
17417,7263,23403,17552,23286,86935.7,84621
5176,23874,9503,8264,17280,66911.3,65662.1
13548,17377,20486,6265,28846,90368,87832.5
10963,28108,25496,19772,22953,61773.9,65617.7
6408,10982,19337,21594,29033,89259.1,88404
19622,22750,31454,8085,13624,77168,76287.3
15658,3638,22043,11325,17305,62844.9,60102.6
1710,24232,31996,20839,8031,104831,106215
1917,32261,24311,15095,1312,26470.1,20257.3
15379,1823,1469,7250,19511,60002.4,59116.4
8390,30927,10306,2355,5810,18493,16726.4
8878,20736,16420,29083,22781,33769.1,36764.7
1588,4197,18564,14214,4624,1887.51,1810.27
687,2891,4222,22659,7045,77665.8,80873.9
23422,12810,5808,27855,26480,74522.2,79023.1
9474,13982,27333,31628,18676,42356.5,40548.8
2865,2062,15850,29036,2137,45534.7,51075.5
23849,18464,26738,19337,24333,111358,116024
4955,31317,2155,26892,27310,62237.8,62920.9
28327,11730,7677,22441,4745,22813.1,18370.7
22256,25754,15662,14377,23753,77813.8,77869.9
807,5248,20360,7143,7765,47488.1,47439.1
157,31873,16975,8037,11214,20913.2,24054.2
19975,14773,17808,9084,31406,48695.2,51727.5
492,26279,9797,18028,4000,26932.7,25480.8
8951,6223,30113,839,4207,117354,114053
4572,29014,19541,8453,15391,38916.1,39468
194,3247,18517,28751,15379,37107.6,42269.7
20579,9355,19705,7275,28054,92352.3,90396.5
